year,month,us_state,nerc_region,climate_region,climate_category,anomaly_level,outage_duration,cause_category,demand_loss_mw,customers_affected,total_price,total_sales,total_customers,poppct_urban,popden_urban,areapct_urban,util_realgsp,total_realgsp,util_contri,population,outage_start_datetime,outage_restoration_datetime
2008.0,5.0,New Jersey,RFC,Northeast,cold,-0.7,3599.0,severe weather,55.0,135000.0,13.57,5651084.0,3892544.0,94.68,2851.2,39.7,8712,505227,1.72437340047147,8711090.0,2008-05-12 00:01:00,2008-05-14 12:00:00
2011.0,10.0,New Jersey,RFC,Northeast,cold,-0.9,0.0,intentional attack,0.0,0.0,13.52,5647321.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-10-14 14:20:00,2011-10-14 14:20:00
2012.0,7.0,New Jersey,RFC,Northeast,normal,0.1,2941.0,severe weather,,95400.0,14.58,8374523.0,3957980.0,94.68,2851.2,39.7,9159,493246,1.85688277249081,8874893.0,2012-07-07 18:00:00,2012-07-09 19:01:00
2008.0,6.0,New Jersey,RFC,Northeast,cold,-0.5,6090.0,severe weather,,248800.0,16.35,7320536.0,3892544.0,94.68,2851.2,39.7,8712,505227,1.72437340047147,8711090.0,2008-06-10 18:00:00,2008-06-14 23:30:00
2008.0,12.0,New Jersey,RFC,Northeast,cold,-0.7,1365.0,system operability disruption,438.0,156729.0,13.69,6552570.0,3892544.0,94.68,2851.2,39.7,8712,505227,1.72437340047147,8711090.0,2008-12-09 17:27:00,2008-12-10 16:12:00
2011.0,9.0,New Jersey,RFC,Northeast,cold,-0.8,375.0,intentional attack,0.0,0.0,14.26,6808089.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-09-12 09:15:00,2011-09-12 15:30:00
2011.0,8.0,New Jersey,RFC,Northeast,cold,-0.6,2520.0,severe weather,320.0,140000.0,15.2,7827652.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-08-27 22:00:00,2011-08-29 16:00:00
2015.0,6.0,New Jersey,RFC,Northeast,warm,1.0,10080.0,severe weather,,263000.0,14.64,6614106.0,4014202.0,94.68,2851.2,39.7,9269,503515,1.84085876289684,8958013.0,2015-06-23 18:00:00,2015-06-30 18:00:00
2016.0,1.0,New Jersey,RFC,Northeast,warm,2.2,76.0,severe weather,,50900.0,13.1,6105400.0,4036656.0,94.68,2851.2,39.7,8648,506638,1.70693868205701,8978416.0,2016-01-23 07:49:00,2016-01-23 09:05:00
2011.0,9.0,New Jersey,RFC,Northeast,cold,-0.8,0.0,intentional attack,0.0,0.0,14.26,6808089.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-09-28 14:59:00,2011-09-28 14:59:00
2006.0,2.0,New Jersey,RFC,Northeast,cold,-0.6,3720.0,severe weather,80.0,130000.0,10.42,6082133.0,3847844.0,94.68,2851.2,39.7,8555,500948,1.70776208309046,8661679.0,2006-02-12 02:00:00,2006-02-14 16:00:00
2008.0,6.0,New Jersey,RFC,Northeast,cold,-0.5,333.0,severe weather,215.0,75654.0,16.35,7320536.0,3892544.0,94.68,2851.2,39.7,8712,505227,1.72437340047147,8711090.0,2008-06-09 14:52:00,2008-06-09 20:25:00
2011.0,11.0,New Jersey,RFC,Northeast,cold,-1.0,0.0,intentional attack,0.0,0.0,13.57,5242935.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-11-14 14:24:00,2011-11-14 14:24:00
2014.0,1.0,New Jersey,RFC,Northeast,cold,-0.5,353.0,intentional attack,,,14.36,6578782.0,3994528.0,94.68,2851.2,39.7,9818,499117,1.96707385242338,8938844.0,2014-01-22 21:15:00,2014-01-23 03:08:00
2012.0,10.0,New Jersey,NPCC,Northeast,normal,0.3,11277.0,severe weather,,50000.0,12.9,5486658.0,3957980.0,94.68,2851.2,39.7,9159,493246,1.85688277249081,8874893.0,2012-10-29 16:03:00,2012-11-06 12:00:00
2011.0,10.0,New Jersey,RFC,Northeast,cold,-0.9,0.0,intentional attack,0.0,0.0,13.52,5647321.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-10-20 07:15:00,2011-10-20 07:15:00
2011.0,9.0,New Jersey,RFC,Northeast,cold,-0.8,0.0,intentional attack,0.0,0.0,14.26,6808089.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-09-26 10:15:00,2011-09-26 10:15:00
2010.0,6.0,New Jersey,RFC,Northeast,normal,-0.4,7020.0,severe weather,,150000.0,15.66,7212763.0,3946493.0,94.68,2851.2,39.7,9434,488326,1.93190614466565,8803881.0,2010-06-24 15:00:00,2010-06-29 12:00:00
2012.0,6.0,New Jersey,RFC,Northeast,normal,-0.1,11058.0,severe weather,,205000.0,14.15,6670682.0,3957980.0,94.68,2851.2,39.7,9159,493246,1.85688277249081,8874893.0,2012-06-30 01:15:00,2012-07-07 17:33:00
2012.0,10.0,New Jersey,RFC,Northeast,normal,0.3,9300.0,severe weather,,217000.0,12.9,5486658.0,3957980.0,94.68,2851.2,39.7,9159,493246,1.85688277249081,8874893.0,2012-10-29 12:00:00,2012-11-04 23:00:00
2010.0,3.0,New Jersey,RFC,Northeast,warm,0.9,3360.0,severe weather,,180000.0,13.91,5973784.0,3946493.0,94.68,2851.2,39.7,9434,488326,1.93190614466565,8803881.0,2010-03-13 16:00:00,2010-03-16 00:00:00
2011.0,7.0,New Jersey,RFC,Northeast,normal,-0.3,3339.0,severe weather,,67900.0,15.05,8570959.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-07-29 20:45:00,2011-08-01 04:24:00
2011.0,8.0,New Jersey,RFC,Northeast,cold,-0.6,2880.0,severe weather,500.0,665000.0,15.2,7827652.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-08-28 00:23:00,2011-08-30 00:23:00
2010.0,2.0,New Jersey,RFC,Northeast,warm,1.2,11580.0,severe weather,,221000.0,14.06,5954081.0,3946493.0,94.68,2851.2,39.7,9434,488326,1.93190614466565,8803881.0,2010-02-05 15:00:00,2010-02-13 16:00:00
2012.0,10.0,New Jersey,RFC,Northeast,normal,0.3,9540.0,severe weather,,,12.9,5486658.0,3957980.0,94.68,2851.2,39.7,9159,493246,1.85688277249081,8874893.0,2012-10-29 08:00:00,2012-11-04 23:00:00
2011.0,10.0,New Jersey,RFC,Northeast,cold,-0.9,13141.0,severe weather,,379000.0,13.52,5647321.0,3951709.0,94.68,2851.2,39.7,9286,484352,1.91720071353066,8842934.0,2011-10-29 09:59:00,2011-11-07 13:00:00
2010.0,3.0,New Jersey,RFC,Northeast,warm,0.9,9779.0,severe weather,100.0,360000.0,13.91,5973784.0,3946493.0,94.68,2851.2,39.7,9434,488326,1.93190614466565,8803881.0,2010-03-13 18:00:00,2010-03-20 12:59:00
2004.0,8.0,South Carolina,SERC,Southeast,warm,0.6,488.0,severe weather,450.0,125000.0,6.53,7531108.0,2208483.0,66.33,1288.1,7.92,4614,156906,2.94061412565485,4210921.0,2004-08-29 09:52:00,2004-08-29 18:00:00
2011.0,6.0,South Carolina,SERC,Southeast,normal,-0.3,2415.0,severe weather,,50465.0,8.97,7476646.0,2446237.0,66.33,1288.1,7.92,4941,167352,2.95245948659114,4672733.0,2011-06-02 23:45:00,2011-06-04 16:00:00
2014.0,1.0,South Carolina,SERC,Southeast,cold,-0.5,180.0,severe weather,4545.0,677858.0,9.8,7643655.0,2511089.0,66.33,1288.1,7.92,4318,173785,2.48467934516788,4829160.0,2014-01-08 06:00:00,2014-01-08 09:00:00
2014.0,2.0,South Carolina,SERC,Southeast,cold,-0.5,4177.0,severe weather,700.0,120124.0,9.68,6513433.0,2511089.0,66.33,1288.1,7.92,4318,173785,2.48467934516788,4829160.0,2014-02-12 11:03:00,2014-02-15 08:40:00
2000.0,1.0,South Carolina,SERC,Southeast,cold,-1.6,7440.0,severe weather,450.0,133000.0,5.6,6586660.0,2059496.0,66.33,1288.1,7.92,5210,146434,3.55791687722797,4024223.0,2000-01-23 08:00:00,2000-01-28 12:00:00
2004.0,1.0,South Carolina,SERC,Southeast,normal,0.3,3480.0,severe weather,600.0,150000.0,6.09,6899368.0,2208483.0,66.33,1288.1,7.92,4614,156906,2.94061412565485,4210921.0,2004-01-26 10:00:00,2004-01-28 20:00:00
2000.0,1.0,South Carolina,SERC,Southeast,cold,-1.6,6600.0,severe weather,300.0,81000.0,5.6,6586660.0,2059496.0,66.33,1288.1,7.92,5210,146434,3.55791687722797,4024223.0,2000-01-29 22:00:00,2000-02-03 12:00:00
2014.0,1.0,South Carolina,SERC,Southeast,cold,-0.5,300.0,severe weather,4853.0,677858.0,9.8,7643655.0,2511089.0,66.33,1288.1,7.92,4318,173785,2.48467934516788,4829160.0,2014-01-07 18:00:00,2014-01-07 23:00:00
2011.0,3.0,Oregon,WECC,Northwest,cold,-0.7,1526.0,severe weather,,9000.0,7.97,4189416.0,1895763.0,81.03,2804.9,1.15,2592,198649,1.30481401869629,3868509.0,2011-03-13 14:20:00,2011-03-14 15:46:00
2011.0,12.0,Oregon,WECC,Northwest,cold,-0.9,60.0,intentional attack,12.0,2500.0,8.23,4512872.0,1895763.0,81.03,2804.9,1.15,2592,198649,1.30481401869629,3868509.0,2011-12-20 07:45:00,2011-12-20 08:45:00
2015.0,3.0,Oregon,WECC,Northwest,warm,0.6,210.0,severe weather,210.0,71000.0,8.77,3868621.0,1941333.0,81.03,2804.9,1.15,2845,199682,1.42476537694935,4028977.0,2015-03-15 15:30:00,2015-03-15 19:00:00
2014.0,4.0,Oregon,WECC,Northwest,normal,-0.2,2.0,intentional attack,,,8.52,3673934.0,1922316.0,81.03,2804.9,1.15,3235,191618,1.68825475686,3971202.0,2014-04-27 12:07:00,2014-04-27 12:09:00
2013.0,8.0,Oregon,WECC,Northwest,normal,-0.3,1350.0,intentional attack,,,8.35,3956492.0,1909390.0,81.03,2804.9,1.15,3604,189816,1.89868082774898,3928030.0,2013-08-07 14:30:00,2013-08-08 13:00:00
2016.0,2.0,Oregon,WECC,Northwest,warm,2.0,73.0,intentional attack,0.0,0.0,8.86,3856593.0,1962944.0,81.03,2804.9,1.15,3179,207367,1.53303081010961,4085989.0,2016-02-21 15:54:00,2016-02-21 17:07:00
2015.0,1.0,Oregon,WECC,Northwest,warm,0.6,1.0,intentional attack,,,8.79,4318263.0,1941333.0,81.03,2804.9,1.15,2845,199682,1.42476537694935,4028977.0,2015-01-26 14:39:00,2015-01-26 14:40:00
2008.0,12.0,Oregon,WECC,Northwest,cold,-0.7,200.0,equipment failure,32.0,3.0,7.26,4703865.0,1873563.0,81.03,2804.9,1.15,2453,182118,1.34692891422045,3768748.0,2008-12-10 17:09:00,2008-12-10 20:29:00
2012.0,2.0,Oregon,WECC,Northwest,cold,-0.5,0.0,intentional attack,,,8.26,4014413.0,1903531.0,81.03,2804.9,1.15,3527,192608,1.83118042864263,3899444.0,2012-02-28 07:00:00,2012-02-28 07:00:00
2006.0,12.0,Oregon,WECC,Northwest,warm,0.9,4380.0,severe weather,,249500.0,6.75,4393408.0,1827302.0,81.03,2804.9,1.15,2299,167369,1.37361160071459,3670883.0,2006-12-14 19:00:00,2006-12-17 20:00:00
2011.0,8.0,Oregon,WECC,Northwest,cold,-0.6,0.0,intentional attack,,,7.97,4007383.0,1895763.0,81.03,2804.9,1.15,2592,198649,1.30481401869629,3868509.0,2011-08-01 14:18:00,2011-08-01 14:18:00
2014.0,2.0,Oregon,WECC,Northwest,cold,-0.5,120.0,intentional attack,,,8.85,4183695.0,1922316.0,81.03,2804.9,1.15,3235,191618,1.68825475686,3971202.0,2014-02-14 13:00:00,2014-02-14 15:00:00
2016.0,7.0,Oregon,WECC,Northwest,normal,-0.3,2680.0,intentional attack,0.0,0.0,8.344999999999999,4010898.0,1962944.0,81.03,2804.9,1.15,3179,207367,1.53303081010961,4085989.0,2016-07-02 04:00:00,2016-07-04 00:40:00
2014.0,1.0,Oregon,WECC,Northwest,cold,-0.5,840.0,intentional attack,,,8.7,4529651.0,1922316.0,81.03,2804.9,1.15,3235,191618,1.68825475686,3971202.0,2014-01-26 21:00:00,2014-01-27 11:00:00
2013.0,6.0,Oregon,WECC,Northwest,normal,-0.2,989.0,intentional attack,,,8.34,3573211.0,1909390.0,81.03,2804.9,1.15,3604,189816,1.89868082774898,3928030.0,2013-06-22 04:59:00,2013-06-22 21:28:00
2006.0,12.0,Oregon,WECC,Northwest,warm,0.9,4313.0,severe weather,,111000.0,6.75,4393408.0,1827302.0,81.03,2804.9,1.15,2299,167369,1.37361160071459,3670883.0,2006-12-14 12:07:00,2006-12-17 12:00:00
2011.0,5.0,Oregon,WECC,Northwest,normal,-0.4,214.0,intentional attack,0.0,0.0,7.95,3640038.0,1895763.0,81.03,2804.9,1.15,2592,198649,1.30481401869629,3868509.0,2011-05-06 06:56:00,2011-05-06 10:30:00
2013.0,8.0,Oregon,WECC,Northwest,normal,-0.3,4.0,intentional attack,,,8.35,3956492.0,1909390.0,81.03,2804.9,1.15,3604,189816,1.89868082774898,3928030.0,2013-08-12 11:55:00,2013-08-12 11:59:00
2011.0,8.0,Oregon,WECC,Northwest,cold,-0.6,164.0,intentional attack,0.0,0.0,7.97,4007383.0,1895763.0,81.03,2804.9,1.15,2592,198649,1.30481401869629,3868509.0,2011-08-28 20:55:00,2011-08-28 23:39:00
2015.0,1.0,Oregon,WECC,Northwest,warm,0.6,91.0,intentional attack,,,8.79,4318263.0,1941333.0,81.03,2804.9,1.15,2845,199682,1.42476537694935,4028977.0,2015-01-22 04:24:00,2015-01-22 05:55:00
2006.0,12.0,Oregon,WECC,Northwest,warm,0.9,1050.0,severe weather,350.0,84500.0,6.75,4393408.0,1827302.0,81.03,2804.9,1.15,2299,167369,1.37361160071459,3670883.0,2006-12-16 19:30:00,2006-12-17 13:00:00
2013.0,5.0,Oregon,WECC,Northwest,normal,-0.2,838.0,intentional attack,,,8.34,3641613.0,1909390.0,81.03,2804.9,1.15,3604,189816,1.89868082774898,3928030.0,2013-05-14 00:01:00,2013-05-14 13:59:00
2015.0,10.0,Oregon,WECC,Northwest,warm,2.0,60.0,intentional attack,0.0,0.0,8.82,3638061.0,1941333.0,81.03,2804.9,1.15,2845,199682,1.42476537694935,4028977.0,2015-10-30 15:00:00,2015-10-30 16:00:00
2014.0,2.0,Oregon,WECC,Northwest,cold,-0.5,1.0,intentional attack,,,8.85,4183695.0,1922316.0,81.03,2804.9,1.15,3235,191618,1.68825475686,3971202.0,2014-02-18 18:43:00,2014-02-18 18:44:00
2015.0,9.0,Oregon,WECC,Northwest,warm,1.7,1.0,intentional attack,,,8.76,3547135.0,1941333.0,81.03,2804.9,1.15,2845,199682,1.42476537694935,4028977.0,2015-09-29 15:40:00,2015-09-29 15:41:00
2010.0,2.0,District of Columbia,RFC,Northeast,warm,1.2,9886.0,severe weather,,97651.0,13.55,902386.0,254001.0,100.0,9856.5,100.0,1416,101904,1.38954309938766,605126.0,2010-02-05 19:00:00,2010-02-12 15:46:00
2011.0,8.0,District of Columbia,RFC,Northeast,cold,-0.6,2425.0,severe weather,,220000.0,12.69,1084951.0,255948.0,100.0,9856.5,100.0,1300,103820,1.25216721248314,620472.0,2011-08-27 23:05:00,2011-08-29 15:30:00
2010.0,8.0,District of Columbia,RFC,Northeast,cold,-1.2,390.0,severe weather,,76729.0,13.47,1167163.0,254001.0,100.0,9856.5,100.0,1416,101904,1.38954309938766,605126.0,2010-08-05 15:30:00,2010-08-05 22:00:00
2003.0,9.0,District of Columbia,RFC,Northeast,normal,0.2,14500.0,severe weather,,530000.0,8.46,920981.0,225500.0,100.0,9856.5,100.0,1115,88143,1.26498984604563,568502.0,2003-09-18 16:20:00,2003-09-28 18:00:00
2011.0,1.0,District of Columbia,RFC,Northeast,cold,-1.3,6660.0,severe weather,,210000.0,13.13,1018592.0,255948.0,100.0,9856.5,100.0,1300,103820,1.25216721248314,620472.0,2011-01-26 17:00:00,2011-01-31 08:00:00
2013.0,2.0,District of Columbia,RFC,Northeast,normal,-0.4,159.0,equipment failure,140.0,52000.0,11.73,846772.0,261854.0,100.0,9856.5,100.0,1165,103430,1.1263656579329,649540.0,2013-02-08 11:38:00,2013-02-08 14:17:00
2014.0,1.0,District of Columbia,RFC,Northeast,cold,-0.5,54.0,severe weather,,,12.49,1004907.0,265820.0,100.0,9856.5,100.0,1107,105312,1.05116226071103,659836.0,2014-01-06 19:50:00,2014-01-06 20:44:00
2013.0,6.0,District of Columbia,RFC,Northeast,normal,-0.2,30.0,severe weather,700.0,40000.0,11.72,1015794.0,261854.0,100.0,9856.5,100.0,1165,103430,1.1263656579329,649540.0,2013-06-13 15:30:00,2013-06-13 16:00:00
2012.0,6.0,District of Columbia,RFC,Northeast,normal,-0.1,8077.0,severe weather,3000.0,425000.0,12.03,999646.0,258099.0,100.0,9856.5,100.0,1071,103804,1.03175214827945,635342.0,2012-06-29 22:15:00,2012-07-05 12:52:00
2010.0,8.0,District of Columbia,RFC,Northeast,cold,-1.2,855.0,severe weather,,101003.0,13.47,1167163.0,254001.0,100.0,9856.5,100.0,1416,101904,1.38954309938766,605126.0,2010-08-12 06:45:00,2010-08-12 21:00:00
2015.0,12.0,Missouri,SERC,Central,warm,2.3,65.0,system operability disruption,400.0,,8.78,6433254.0,3118394.0,70.44,2053.5,2.99,4975,259820,1.91478716034177,6083672.0,2015-12-10 21:25:00,2015-12-10 22:30:00
2009.0,5.0,Missouri,SERC,Central,normal,0.2,810.0,severe weather,266.0,83000.0,7.65,5861119.0,3065216.0,70.44,2053.5,2.99,4165,249574,1.6688437096813,5961088.0,2009-05-08 07:30:00,2009-05-08 21:00:00
2009.0,1.0,Missouri,RFC,Central,cold,-0.7,4150.0,severe weather,300.0,,6.35,7824579.0,3065216.0,70.44,2053.5,2.99,4165,249574,1.6688437096813,5961088.0,2009-01-28 00:10:00,2009-01-30 21:20:00
2009.0,1.0,Missouri,SERC,Central,cold,-0.7,4740.0,severe weather,200.0,62500.0,6.35,7824579.0,3065216.0,70.44,2053.5,2.99,4165,249574,1.6688437096813,5961088.0,2009-01-27 11:00:00,2009-01-30 18:00:00
2014.0,1.0,Missouri,SERC,Central,cold,-0.5,25.0,intentional attack,10.0,,8.01,8224669.0,3106319.0,70.44,2053.5,2.99,5061,258201,1.96010085166208,6063827.0,2014-01-21 12:14:00,2014-01-21 12:39:00
2013.0,8.0,Missouri,SPP,Central,normal,-0.3,0.0,intentional attack,,,10.7,7835624.0,3090921.0,70.44,2053.5,2.99,5386,255281,2.10983191071799,6043708.0,2013-08-29 09:50:00,2013-08-29 09:50:00
2007.0,8.0,Missouri,SERC,Central,cold,-0.6,2070.0,severe weather,,63000.0,7.85,9118872.0,3040008.0,70.44,2053.5,2.99,4274,251881,1.69683302829511,5887612.0,2007-08-13 01:30:00,2007-08-14 12:00:00
2008.0,12.0,Missouri,RFC,Central,cold,-0.7,870.0,severe weather,135.0,53000.0,6.32,7580241.0,3067398.0,70.44,2053.5,2.99,4313,254097,1.69738328276209,5923916.0,2008-12-02 04:30:00,2008-12-02 19:00:00
2011.0,5.0,Missouri,SPP,Central,normal,-0.4,12652.0,severe weather,200.0,20000.0,8.56,6132823.0,3072941.0,70.44,2053.5,2.99,4845,249820,1.93939636538308,6010587.0,2011-05-22 17:09:00,2011-05-31 12:01:00
2011.0,5.0,Missouri,SERC,Central,normal,-0.4,2880.0,severe weather,,70000.0,8.56,6132823.0,3072941.0,70.44,2053.5,2.99,4845,249820,1.93939636538308,6010587.0,2011-05-23 12:30:00,2011-05-25 12:30:00
2011.0,4.0,Missouri,SERC,Central,cold,-0.5,120.0,severe weather,,55000.0,7.55,5823739.0,3072941.0,70.44,2053.5,2.99,4845,249820,1.93939636538308,6010587.0,2011-04-22 21:00:00,2011-04-22 23:00:00
2016.0,5.0,Missouri,SERC,Central,warm,0.6,1199.0,intentional attack,0.0,0.0,9.88,5493089.0,3138342.0,70.44,2053.5,2.99,5195,260309,1.99570510431833,6091176.0,2016-05-14 21:25:00,2016-05-15 17:24:00
2013.0,5.0,Missouri,SERC,Central,normal,-0.2,1470.0,severe weather,,100000.0,9.51,6266605.0,3090921.0,70.44,2053.5,2.99,5386,255281,2.10983191071799,6043708.0,2013-05-31 19:30:00,2013-06-01 20:00:00
2013.0,2.0,Missouri,SERC,Central,normal,-0.4,4140.0,severe weather,,56444.0,8.18,6755507.0,3090921.0,70.44,2053.5,2.99,5386,255281,2.10983191071799,6043708.0,2013-02-26 13:00:00,2013-03-01 10:00:00
2002.0,1.0,Missouri,SPP,Central,normal,-0.2,15420.0,severe weather,210.0,95000.0,5.42,6259942.0,2883323.0,70.44,2053.5,2.99,4924,234643,2.09850709375519,5674825.0,2002-01-30 16:00:00,2002-02-10 09:00:00
2010.0,7.0,Delaware,RFC,Northeast,cold,-0.9,50.0,equipment failure,95.0,18400.0,12.25,1214292.0,447341.0,83.3,1838.3,20.88,939,56730,1.65520888418826,899791.0,2010-07-06 03:47:00,2010-07-06 04:37:00
2012.0,1.0,Delaware,RFC,Northeast,cold,-0.7,0.0,intentional attack,0.0,0.0,10.78,990197.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-01-13 09:20:00,2012-01-13 09:20:00
2013.0,5.0,Delaware,RFC,Northeast,normal,-0.2,1.0,intentional attack,,,11.15,873267.0,456040.0,83.3,1838.3,20.88,788,56443,1.39609871906171,925353.0,2013-05-29 09:52:00,2013-05-29 09:53:00
2012.0,11.0,Delaware,RFC,Northeast,normal,0.1,1.0,intentional attack,,,11.13,933076.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-11-26 15:07:00,2012-11-26 15:08:00
2011.0,4.0,Delaware,RFC,Northeast,cold,-0.5,0.0,intentional attack,0.0,0.0,11.5,846219.0,449716.0,83.3,1838.3,20.88,880,57741,1.52404703763357,907916.0,2011-04-06 10:50:00,2011-04-06 10:50:00
2011.0,9.0,Delaware,RFC,Northeast,cold,-0.8,0.0,intentional attack,0.0,0.0,11.45,1029890.0,449716.0,83.3,1838.3,20.88,880,57741,1.52404703763357,907916.0,2011-09-30 08:22:00,2011-09-30 08:22:00
2012.0,6.0,Delaware,RFC,Northeast,normal,-0.1,0.0,intentional attack,0.0,0.0,11.34,996096.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-06-29 10:45:00,2012-06-29 10:45:00
2011.0,1.0,Delaware,RFC,Northeast,cold,-1.3,457.0,intentional attack,0.0,0.0,11.66,1097708.0,449716.0,83.3,1838.3,20.88,880,57741,1.52404703763357,907916.0,2011-01-25 03:23:00,2011-01-25 11:00:00
2012.0,4.0,Delaware,RFC,Northeast,normal,-0.4,1.0,intentional attack,0.0,0.0,10.66,816529.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-04-07 12:25:00,2012-04-07 12:26:00
2013.0,4.0,Delaware,RFC,Northeast,normal,-0.2,1.0,intentional attack,,,10.92,841219.0,456040.0,83.3,1838.3,20.88,788,56443,1.39609871906171,925353.0,2013-04-09 11:30:00,2013-04-09 11:31:00
2011.0,2.0,Delaware,RFC,Northeast,cold,-1.0,0.0,intentional attack,0.0,0.0,11.6,986394.0,449716.0,83.3,1838.3,20.88,880,57741,1.52404703763357,907916.0,2011-02-19 16:34:00,2011-02-19 16:34:00
2014.0,4.0,Delaware,RFC,Northeast,normal,-0.2,30.0,intentional attack,,,11.28,853333.0,460573.0,83.3,1838.3,20.88,775,58854,1.31681788833384,935968.0,2014-04-25 07:00:00,2014-04-25 07:30:00
2012.0,10.0,Delaware,RFC,Northeast,normal,0.3,1.0,intentional attack,0.0,0.0,10.96,829672.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-10-24 15:15:00,2012-10-24 15:16:00
2013.0,3.0,Delaware,RFC,Northeast,normal,-0.3,1.0,intentional attack,,,10.88,851828.0,456040.0,83.3,1838.3,20.88,788,56443,1.39609871906171,925353.0,2013-03-28 13:01:00,2013-03-28 13:02:00
2016.0,2.0,Delaware,RFC,Northeast,warm,2.0,65.0,intentional attack,0.0,0.0,11.2,940976.0,473473.0,83.3,1838.3,20.88,947,60570,1.5634802707611,952698.0,2016-02-24 09:10:00,2016-02-24 10:15:00
2012.0,7.0,Delaware,RFC,Northeast,normal,0.1,1.0,intentional attack,,,11.3,1283959.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-07-19 12:32:00,2012-07-19 12:33:00
2012.0,3.0,Delaware,RFC,Northeast,normal,-0.4,0.0,intentional attack,0.0,0.0,10.66,885713.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-03-23 19:34:00,2012-03-23 19:34:00
2011.0,9.0,Delaware,RFC,Northeast,cold,-0.8,0.0,intentional attack,0.0,0.0,11.45,1029890.0,449716.0,83.3,1838.3,20.88,880,57741,1.52404703763357,907916.0,2011-09-21 10:30:00,2011-09-21 10:30:00
2011.0,9.0,Delaware,RFC,Northeast,cold,-0.8,0.0,intentional attack,0.0,0.0,11.45,1029890.0,449716.0,83.3,1838.3,20.88,880,57741,1.52404703763357,907916.0,2011-09-28 16:41:00,2011-09-28 16:41:00
2013.0,8.0,Delaware,RFC,Northeast,normal,-0.3,1.0,intentional attack,,,10.8,1040930.0,456040.0,83.3,1838.3,20.88,788,56443,1.39609871906171,925353.0,2013-08-23 07:30:00,2013-08-23 07:31:00
2012.0,4.0,Delaware,RFC,Northeast,normal,-0.4,1.0,intentional attack,0.0,0.0,10.66,816529.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-04-07 09:31:00,2012-04-07 09:32:00
2012.0,3.0,Delaware,RFC,Northeast,normal,-0.4,0.0,intentional attack,0.0,0.0,10.66,885713.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-03-16 16:00:00,2012-03-16 16:00:00
2013.0,5.0,Delaware,RFC,Northeast,normal,-0.2,1.0,intentional attack,,,11.15,873267.0,456040.0,83.3,1838.3,20.88,788,56443,1.39609871906171,925353.0,2013-05-17 08:35:00,2013-05-17 08:36:00
2012.0,11.0,Delaware,RFC,Northeast,normal,0.1,1.0,intentional attack,,,11.13,933076.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-11-21 14:50:00,2012-11-21 14:51:00
2013.0,8.0,Delaware,RFC,Northeast,normal,-0.3,110.0,intentional attack,,,10.8,1040930.0,456040.0,83.3,1838.3,20.88,788,56443,1.39609871906171,925353.0,2013-08-22 12:55:00,2013-08-22 14:45:00
2012.0,10.0,Delaware,RFC,Northeast,normal,0.3,39.0,intentional attack,0.0,0.0,10.96,829672.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-10-25 18:51:00,2012-10-25 19:30:00
2016.0,6.0,Delaware,RFC,Northeast,normal,0.1,1.0,intentional attack,0.0,0.0,11.05,927076.0,473473.0,83.3,1838.3,20.88,947,60570,1.5634802707611,952698.0,2016-06-17 04:30:00,2016-06-17 04:31:00
2012.0,11.0,Delaware,RFC,Northeast,normal,0.1,1.0,intentional attack,0.0,0.0,11.13,933076.0,451908.0,83.3,1838.3,20.88,775,57146,1.35617541035243,917099.0,2012-11-26 12:37:00,2012-11-26 12:38:00
2013.0,4.0,Delaware,RFC,Northeast,normal,-0.2,1.0,intentional attack,,,10.92,841219.0,456040.0,83.3,1838.3,20.88,788,56443,1.39609871906171,925353.0,2013-04-23 11:00:00,2013-04-23 11:01:00
